,amount,transaction_hour,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,merchant_category_Clothing,merchant_category_Electronics,merchant_category_Food,merchant_category_Grocery,merchant_category_Travel,is_fraud
8759,121.87,19,1,0,72,1,64,0.0,0.0,0.0,0.0,1.0,0
8760,3.56,21,0,0,61,3,44,0.0,0.0,0.0,0.0,1.0,0
8761,200.31,22,0,0,92,1,58,0.0,1.0,0.0,0.0,0.0,0
8762,133.3,14,0,0,44,1,18,0.0,0.0,1.0,0.0,0.0,0
8763,412.03,0,0,0,74,1,33,0.0,0.0,0.0,0.0,1.0,0
8764,32.33,23,0,0,48,3,42,0.0,0.0,0.0,0.0,1.0,0
8765,293.44,22,0,0,95,1,57,1.0,0.0,0.0,0.0,0.0,0
8766,282.61,8,0,0,73,1,21,0.0,0.0,1.0,0.0,0.0,0
8767,24.48,2,0,0,32,4,53,0.0,0.0,1.0,0.0,0.0,0
8768,91.52,3,0,0,99,4,28,0.0,0.0,0.0,0.0,1.0,0
8769,33.57,15,0,0,97,2,35,0.0,0.0,1.0,0.0,0.0,0
8770,52.92,6,1,0,30,0,67,1.0,0.0,0.0,0.0,0.0,0
8771,54.99,21,0,0,64,0,40,0.0,1.0,0.0,0.0,0.0,0
8772,146.24,13,0,0,78,0,61,0.0,0.0,0.0,0.0,1.0,0
8773,95.4,15,0,1,41,1,22,0.0,0.0,0.0,1.0,0.0,0
8774,531.25,17,0,0,75,1,56,0.0,0.0,0.0,0.0,1.0,0
8775,24.32,15,0,0,26,1,64,0.0,0.0,0.0,0.0,1.0,0
8776,654.82,15,0,0,54,3,34,0.0,1.0,0.0,0.0,0.0,0
8777,47.2,1,0,0,56,2,65,0.0,0.0,0.0,1.0,0.0,0
8778,266.81,9,0,0,74,0,58,0.0,0.0,0.0,1.0,0.0,0
8779,74.51,6,0,0,95,1,30,0.0,0.0,0.0,1.0,0.0,0
8780,27.79,14,0,1,40,2,21,0.0,1.0,0.0,0.0,0.0,0
8781,351.21,8,0,0,79,3,60,0.0,0.0,1.0,0.0,0.0,0
8782,66.49,6,0,0,81,4,47,0.0,0.0,0.0,1.0,0.0,0
8783,193.58,23,0,0,69,2,63,0.0,0.0,1.0,0.0,0.0,0
8784,150.43,15,0,0,76,1,32,1.0,0.0,0.0,0.0,0.0,0
8785,114.88,2,0,0,95,2,25,0.0,1.0,0.0,0.0,0.0,0
8786,123.27,16,0,0,71,4,23,0.0,0.0,1.0,0.0,0.0,0
8787,237.18,22,0,0,57,3,21,0.0,0.0,0.0,1.0,0.0,0
8788,16.54,7,1,1,48,1,43,0.0,0.0,0.0,1.0,0.0,0
8789,198.57,1,0,0,59,2,42,0.0,0.0,1.0,0.0,0.0,0
8790,407.08,19,0,0,88,1,38,0.0,0.0,1.0,0.0,0.0,0
8791,10.71,2,0,0,84,1,46,1.0,0.0,0.0,0.0,0.0,0
8792,27.28,7,0,0,53,0,27,0.0,1.0,0.0,0.0,0.0,0
8793,226.98,1,0,0,42,4,37,0.0,0.0,0.0,0.0,1.0,0
8794,103.5,18,0,0,82,2,59,1.0,0.0,0.0,0.0,0.0,0
8795,93.02,16,1,0,72,2,37,1.0,0.0,0.0,0.0,0.0,0
8796,26.51,4,0,0,35,2,42,1.0,0.0,0.0,0.0,0.0,0
8797,127.22,19,0,0,27,4,24,0.0,0.0,0.0,1.0,0.0,0
8798,24.35,16,0,0,66,4,22,0.0,0.0,1.0,0.0,0.0,0
8799,116.54,9,0,0,42,1,24,0.0,1.0,0.0,0.0,0.0,0
8800,259.61,8,0,0,40,5,64,0.0,0.0,0.0,1.0,0.0,0
8801,53.78,21,1,0,65,6,47,1.0,0.0,0.0,0.0,0.0,0
8802,117.98,5,1,0,89,0,45,0.0,1.0,0.0,0.0,0.0,0
8803,869.46,10,1,0,67,3,34,0.0,0.0,0.0,1.0,0.0,0
8804,208.88,1,0,0,67,1,44,0.0,0.0,0.0,0.0,1.0,0
8805,331.4,22,0,0,55,6,35,1.0,0.0,0.0,0.0,0.0,0
8806,96.46,11,0,0,52,1,37,0.0,0.0,0.0,1.0,0.0,0
8807,262.88,11,0,0,75,5,19,0.0,0.0,0.0,1.0,0.0,0
8808,7.44,15,0,0,51,2,62,1.0,0.0,0.0,0.0,0.0,0
8809,23.61,21,0,0,33,4,39,0.0,0.0,0.0,0.0,1.0,0
8810,40.86,23,0,0,62,3,35,0.0,0.0,1.0,0.0,0.0,0
8811,92.54,11,1,0,60,2,25,0.0,0.0,0.0,0.0,1.0,0
8812,336.45,20,0,0,84,2,28,1.0,0.0,0.0,0.0,0.0,0
8813,76.51,17,0,0,81,1,40,0.0,0.0,1.0,0.0,0.0,0
8814,191.36,12,0,0,71,1,48,0.0,0.0,0.0,1.0,0.0,0
8815,222.39,14,0,0,92,2,38,0.0,0.0,0.0,0.0,1.0,0
8816,158.82,15,0,0,75,2,43,0.0,0.0,0.0,0.0,1.0,0
8817,79.56,3,0,0,82,2,61,0.0,0.0,1.0,0.0,0.0,0
8818,154.89,11,1,0,72,4,66,0.0,0.0,0.0,1.0,0.0,0
8819,75.41,16,0,0,83,3,41,0.0,0.0,0.0,0.0,1.0,0
8820,15.77,0,0,0,71,0,53,0.0,0.0,1.0,0.0,0.0,0
8821,888.16,21,0,0,39,0,69,0.0,0.0,0.0,0.0,1.0,0
8822,24.49,17,1,0,96,5,53,0.0,0.0,0.0,1.0,0.0,0
8823,13.52,21,0,0,26,7,34,0.0,0.0,0.0,1.0,0.0,0
8824,379.46,15,0,0,85,0,59,0.0,1.0,0.0,0.0,0.0,0
8825,64.67,0,0,0,64,0,65,0.0,0.0,1.0,0.0,0.0,0
8826,189.12,9,0,1,67,3,64,1.0,0.0,0.0,0.0,0.0,0
8827,71.82,18,0,1,72,1,51,0.0,0.0,0.0,0.0,1.0,0
8828,89.4,15,0,0,96,0,31,0.0,0.0,0.0,1.0,0.0,0
8829,54.71,13,1,0,93,0,44,0.0,0.0,0.0,0.0,1.0,0
8830,75.62,1,0,0,81,2,66,0.0,0.0,0.0,0.0,1.0,0
8831,95.19,23,0,0,92,1,42,1.0,0.0,0.0,0.0,0.0,0
8832,229.4,5,1,0,36,3,25,0.0,0.0,0.0,1.0,0.0,0
8833,128.97,21,0,0,98,1,25,0.0,1.0,0.0,0.0,0.0,0
8834,517.44,22,0,0,92,0,63,0.0,0.0,1.0,0.0,0.0,0
8835,7.7,4,0,0,75,0,54,0.0,0.0,0.0,0.0,1.0,0
8836,125.87,11,0,0,98,2,37,1.0,0.0,0.0,0.0,0.0,0
8837,157.97,3,0,0,53,2,59,1.0,0.0,0.0,0.0,0.0,0
8838,455.07,21,0,0,53,1,35,0.0,0.0,1.0,0.0,0.0,0
8839,9.07,23,0,0,37,1,50,0.0,0.0,1.0,0.0,0.0,0
8840,153.39,3,1,0,81,2,19,0.0,0.0,0.0,1.0,0.0,0
8841,345.89,4,0,0,70,2,56,0.0,0.0,0.0,0.0,1.0,0
8842,49.86,6,0,0,44,1,23,0.0,0.0,0.0,0.0,1.0,0
8843,376.17,5,0,0,83,1,24,0.0,0.0,1.0,0.0,0.0,0
8844,3.46,12,0,0,60,0,64,0.0,1.0,0.0,0.0,0.0,0
8845,237.32,3,0,0,25,2,59,0.0,0.0,0.0,0.0,1.0,0
8846,486.86,12,0,0,27,5,63,1.0,0.0,0.0,0.0,0.0,0
8847,192.71,3,0,0,68,4,20,0.0,0.0,1.0,0.0,0.0,0
8848,104.06,9,0,0,79,2,52,0.0,0.0,0.0,0.0,1.0,0
8849,8.27,19,1,0,84,3,58,0.0,0.0,0.0,1.0,0.0,0
8850,454.89,0,0,0,27,2,48,0.0,0.0,1.0,0.0,0.0,0
8851,114.38,20,1,0,87,1,57,1.0,0.0,0.0,0.0,0.0,0
8852,5.3,7,0,0,55,1,56,0.0,0.0,0.0,1.0,0.0,0
8853,210.71,6,0,0,85,2,31,0.0,0.0,1.0,0.0,0.0,0
8854,118.34,4,0,0,73,1,53,0.0,0.0,1.0,0.0,0.0,0
8855,23.9,2,0,0,68,1,37,0.0,0.0,0.0,0.0,1.0,0
8856,43.41,14,0,0,76,3,35,0.0,0.0,0.0,1.0,0.0,0
8857,12.0,16,0,0,55,1,45,0.0,0.0,1.0,0.0,0.0,0
8858,153.72,22,0,0,96,3,64,1.0,0.0,0.0,0.0,0.0,0
8859,175.13,12,0,0,73,1,55,0.0,0.0,0.0,1.0,0.0,0
8860,126.85,14,0,0,70,0,55,0.0,0.0,0.0,0.0,1.0,0
8861,305.79,18,0,0,78,1,51,0.0,1.0,0.0,0.0,0.0,0
8862,355.2,19,0,0,35,2,40,0.0,0.0,1.0,0.0,0.0,0
8863,172.1,13,0,0,89,2,49,0.0,1.0,0.0,0.0,0.0,0
8864,2.31,20,0,0,41,2,32,0.0,0.0,1.0,0.0,0.0,0
8865,213.88,12,1,0,52,5,69,0.0,0.0,0.0,0.0,1.0,0
8866,97.43,11,0,0,98,1,46,0.0,0.0,0.0,0.0,1.0,0
8867,150.06,23,0,0,33,1,55,0.0,0.0,0.0,0.0,1.0,0
8868,188.5,22,0,0,58,1,28,0.0,0.0,0.0,0.0,1.0,0
8869,77.61,8,0,0,44,2,65,0.0,0.0,0.0,1.0,0.0,0
8870,448.22,2,0,0,27,2,33,0.0,0.0,0.0,1.0,0.0,0
8871,25.89,10,0,0,25,2,61,0.0,0.0,1.0,0.0,0.0,0
8872,200.39,9,0,0,84,4,55,0.0,0.0,0.0,1.0,0.0,0
8873,0.79,0,1,0,74,3,56,0.0,0.0,1.0,0.0,0.0,0
8874,465.41,16,0,0,32,1,61,0.0,0.0,0.0,1.0,0.0,0
8875,21.48,12,0,0,42,0,68,0.0,0.0,0.0,1.0,0.0,0
8876,17.94,13,0,0,54,0,48,0.0,0.0,0.0,1.0,0.0,0
8877,72.9,0,0,0,46,2,22,1.0,0.0,0.0,0.0,0.0,0
8878,84.19,1,1,0,33,2,21,0.0,0.0,0.0,0.0,1.0,1
8879,43.41,1,0,0,46,2,43,1.0,0.0,0.0,0.0,0.0,0
8880,158.36,6,0,0,34,2,63,0.0,0.0,0.0,1.0,0.0,0
8881,105.31,8,0,0,91,4,27,0.0,0.0,0.0,1.0,0.0,0
8882,6.26,23,0,0,33,1,44,1.0,0.0,0.0,0.0,0.0,0
8883,69.33,3,0,0,71,6,24,0.0,0.0,1.0,0.0,0.0,0
8884,299.34,1,0,0,64,1,22,0.0,0.0,0.0,0.0,1.0,0
8885,210.64,18,0,0,60,3,52,0.0,0.0,1.0,0.0,0.0,0
8886,232.29,4,0,0,43,4,69,0.0,0.0,0.0,0.0,1.0,0
8887,215.59,8,0,0,26,2,51,0.0,1.0,0.0,0.0,0.0,0
8888,67.05,23,0,0,69,3,45,0.0,0.0,0.0,0.0,1.0,0
8889,18.9,12,0,0,57,1,52,0.0,0.0,1.0,0.0,0.0,0
8890,57.26,11,0,0,88,2,22,0.0,0.0,0.0,0.0,1.0,0
8891,320.85,18,0,0,50,2,32,0.0,1.0,0.0,0.0,0.0,0
8892,708.45,8,0,1,58,1,50,0.0,1.0,0.0,0.0,0.0,0
8893,122.56,9,0,0,87,5,45,0.0,0.0,0.0,1.0,0.0,0
8894,1.75,18,0,0,52,2,65,0.0,1.0,0.0,0.0,0.0,0
8895,27.16,9,0,0,30,1,45,1.0,0.0,0.0,0.0,0.0,0
8896,69.97,11,0,0,35,2,37,0.0,0.0,1.0,0.0,0.0,0
8897,155.54,13,0,0,70,3,45,1.0,0.0,0.0,0.0,0.0,0
8898,14.05,7,0,0,44,2,32,1.0,0.0,0.0,0.0,0.0,0
8899,516.78,15,0,0,60,2,38,0.0,0.0,1.0,0.0,0.0,0
8900,81.77,16,0,0,40,3,52,1.0,0.0,0.0,0.0,0.0,0
8901,438.67,19,0,1,94,3,58,1.0,0.0,0.0,0.0,0.0,0
8902,272.97,3,0,0,96,4,21,1.0,0.0,0.0,0.0,0.0,0
8903,253.49,5,1,0,69,1,44,0.0,1.0,0.0,0.0,0.0,0
8904,167.98,11,1,0,72,1,62,0.0,0.0,1.0,0.0,0.0,0
8905,177.41,17,0,0,28,3,27,0.0,0.0,1.0,0.0,0.0,0
8906,182.9,6,0,0,72,2,31,0.0,0.0,1.0,0.0,0.0,0
8907,178.34,4,0,0,91,3,64,1.0,0.0,0.0,0.0,0.0,0
8908,145.23,9,0,0,52,2,30,0.0,1.0,0.0,0.0,0.0,0
8909,773.77,5,0,0,54,3,19,0.0,0.0,1.0,0.0,0.0,0
8910,237.21,13,0,0,53,1,67,0.0,0.0,0.0,0.0,1.0,0
8911,270.06,5,0,0,45,3,60,0.0,0.0,1.0,0.0,0.0,0
8912,370.68,13,0,0,66,4,58,0.0,0.0,0.0,1.0,0.0,0
8913,43.72,11,0,0,74,3,58,0.0,0.0,0.0,0.0,1.0,0
8914,15.75,21,0,0,27,2,64,0.0,0.0,1.0,0.0,0.0,0
8915,118.71,11,0,0,89,2,62,1.0,0.0,0.0,0.0,0.0,0
8916,129.91,7,0,0,47,1,67,0.0,0.0,1.0,0.0,0.0,0
8917,318.09,9,0,0,29,1,46,0.0,1.0,0.0,0.0,0.0,0
8918,105.59,15,0,0,49,2,18,0.0,1.0,0.0,0.0,0.0,0
8919,152.27,19,0,0,59,4,34,0.0,0.0,1.0,0.0,0.0,0
8920,134.79,7,0,0,89,3,61,1.0,0.0,0.0,0.0,0.0,0
8921,7.01,8,0,0,63,1,45,1.0,0.0,0.0,0.0,0.0,0
8922,171.91,12,0,0,42,0,36,1.0,0.0,0.0,0.0,0.0,0
8923,316.89,19,0,0,49,6,50,0.0,0.0,1.0,0.0,0.0,0
8924,30.85,16,0,1,25,2,21,0.0,0.0,1.0,0.0,0.0,0
8925,162.4,18,0,0,86,1,68,0.0,0.0,0.0,1.0,0.0,0
8926,162.08,16,1,0,33,1,43,0.0,1.0,0.0,0.0,0.0,0
8927,32.28,6,0,0,65,1,41,0.0,0.0,0.0,0.0,1.0,0
8928,23.72,0,0,0,46,0,24,0.0,0.0,0.0,0.0,1.0,0
8929,704.63,19,0,0,90,2,60,0.0,1.0,0.0,0.0,0.0,0
8930,90.07,13,0,0,69,1,43,0.0,0.0,0.0,1.0,0.0,0
8931,46.44,16,0,0,76,3,33,0.0,1.0,0.0,0.0,0.0,0
8932,33.83,12,0,0,44,1,31,0.0,0.0,0.0,1.0,0.0,0
8933,198.26,1,0,0,36,2,68,0.0,0.0,0.0,1.0,0.0,0
8934,169.23,13,1,0,98,0,54,1.0,0.0,0.0,0.0,0.0,0
8935,185.68,0,0,0,88,2,29,0.0,1.0,0.0,0.0,0.0,0
8936,16.58,4,0,0,56,2,62,0.0,0.0,0.0,0.0,1.0,0
8937,403.19,6,0,0,86,2,28,0.0,0.0,1.0,0.0,0.0,0
8938,88.76,18,1,0,29,0,18,0.0,0.0,1.0,0.0,0.0,0
8939,67.67,13,0,0,68,5,52,0.0,1.0,0.0,0.0,0.0,0
8940,111.7,23,0,0,53,2,49,0.0,0.0,1.0,0.0,0.0,0
8941,88.99,13,1,0,57,1,67,0.0,0.0,0.0,1.0,0.0,0
8942,358.56,14,0,0,37,1,50,0.0,0.0,1.0,0.0,0.0,0
8943,476.78,4,0,0,74,1,22,0.0,0.0,0.0,1.0,0.0,0
8944,65.09,4,0,0,26,1,50,0.0,0.0,0.0,1.0,0.0,0
8945,359.03,20,0,0,99,2,19,0.0,0.0,0.0,0.0,1.0,0
8946,273.79,23,0,0,52,3,50,0.0,0.0,1.0,0.0,0.0,0
8947,480.76,1,0,0,42,2,41,0.0,0.0,0.0,0.0,1.0,0
8948,50.77,17,0,0,97,1,57,0.0,0.0,1.0,0.0,0.0,0
8949,154.85,23,1,0,90,1,30,0.0,0.0,0.0,1.0,0.0,0
8950,57.77,8,0,0,70,1,50,0.0,0.0,1.0,0.0,0.0,0
8951,312.81,9,0,0,41,0,24,0.0,0.0,0.0,0.0,1.0,0
8952,0.96,17,0,0,57,1,52,1.0,0.0,0.0,0.0,0.0,0
8953,149.76,3,0,0,57,1,36,0.0,0.0,0.0,0.0,1.0,0
8954,74.58,7,0,0,54,3,51,1.0,0.0,0.0,0.0,0.0,0
8955,70.13,17,1,0,46,3,51,0.0,1.0,0.0,0.0,0.0,0
8956,186.37,19,0,0,77,4,43,0.0,0.0,0.0,0.0,1.0,0
8957,343.27,16,0,0,70,2,23,0.0,0.0,1.0,0.0,0.0,0
8958,169.12,15,1,0,68,1,43,1.0,0.0,0.0,0.0,0.0,0
8959,345.33,17,0,0,99,1,52,0.0,0.0,1.0,0.0,0.0,0
8960,55.32,6,0,0,58,2,40,1.0,0.0,0.0,0.0,0.0,0
8961,131.93,0,1,0,52,2,44,0.0,0.0,0.0,0.0,1.0,0
8962,107.79,0,0,0,59,1,27,0.0,0.0,0.0,0.0,1.0,0
8963,2.11,17,0,0,92,2,53,0.0,0.0,1.0,0.0,0.0,0
8964,146.48,3,0,0,33,1,47,0.0,0.0,0.0,0.0,1.0,0
8965,194.99,22,0,0,46,2,51,0.0,0.0,1.0,0.0,0.0,0
8966,161.33,19,0,0,85,4,56,0.0,0.0,0.0,1.0,0.0,0
8967,239.92,20,0,0,49,2,69,1.0,0.0,0.0,0.0,0.0,0
8968,152.48,19,0,0,65,3,50,0.0,0.0,1.0,0.0,0.0,0
8969,12.43,3,0,0,31,1,26,1.0,0.0,0.0,0.0,0.0,0
8970,22.28,5,1,0,83,2,18,0.0,0.0,0.0,1.0,0.0,0
8971,163.35,2,0,0,96,4,50,1.0,0.0,0.0,0.0,0.0,0
8972,57.88,5,0,0,91,2,24,0.0,0.0,1.0,0.0,0.0,0
8973,14.94,12,0,0,57,1,26,0.0,0.0,0.0,0.0,1.0,0
8974,101.06,22,0,1,89,6,33,1.0,0.0,0.0,0.0,0.0,0
8975,145.47,6,0,0,84,1,47,1.0,0.0,0.0,0.0,0.0,0
8976,71.75,23,0,0,82,2,35,0.0,0.0,0.0,1.0,0.0,0
8977,229.41,3,0,0,68,0,41,0.0,1.0,0.0,0.0,0.0,0
8978,185.79,0,0,0,72,4,68,0.0,0.0,0.0,0.0,1.0,0
8979,72.84,5,0,0,61,1,31,0.0,0.0,1.0,0.0,0.0,0
8980,253.08,23,0,0,49,1,63,0.0,0.0,0.0,1.0,0.0,0
8981,188.3,4,0,0,49,4,46,0.0,0.0,1.0,0.0,0.0,0
8982,182.62,12,0,0,81,0,54,0.0,0.0,1.0,0.0,0.0,0
8983,145.11,18,0,1,37,2,55,1.0,0.0,0.0,0.0,0.0,0
8984,2.06,3,0,0,36,5,36,0.0,0.0,0.0,1.0,0.0,1
8985,214.63,23,0,0,87,4,23,0.0,0.0,0.0,1.0,0.0,0
8986,84.9,5,0,0,86,1,22,0.0,0.0,0.0,0.0,1.0,0
8987,514.42,12,0,0,52,3,28,0.0,1.0,0.0,0.0,0.0,0
8988,306.66,4,0,0,79,0,24,0.0,0.0,1.0,0.0,0.0,0
8989,159.48,12,0,0,99,2,27,0.0,0.0,0.0,0.0,1.0,0
8990,52.31,9,0,0,66,1,35,0.0,0.0,0.0,0.0,1.0,0
8991,41.0,2,0,0,85,3,57,0.0,0.0,1.0,0.0,0.0,0
8992,74.9,22,0,0,62,3,50,1.0,0.0,0.0,0.0,0.0,0
8993,116.52,12,0,0,29,1,32,1.0,0.0,0.0,0.0,0.0,0
8994,63.19,11,0,0,72,3,28,0.0,0.0,1.0,0.0,0.0,0
8995,130.22,3,0,0,59,4,35,0.0,0.0,0.0,1.0,0.0,0
8996,32.54,9,0,0,72,3,46,0.0,1.0,0.0,0.0,0.0,0
8997,684.67,2,0,0,38,1,20,1.0,0.0,0.0,0.0,0.0,0
8998,20.56,16,0,0,78,1,47,0.0,1.0,0.0,0.0,0.0,0
8999,483.74,8,0,0,50,4,68,0.0,0.0,0.0,0.0,1.0,0
9000,440.73,0,0,0,67,2,30,0.0,0.0,0.0,0.0,1.0,0
9001,134.14,17,0,0,66,1,43,0.0,0.0,1.0,0.0,0.0,0
9002,232.32,8,0,0,42,1,36,0.0,0.0,1.0,0.0,0.0,0
9003,103.1,20,0,0,79,2,28,0.0,0.0,1.0,0.0,0.0,0
9004,178.98,19,0,1,74,4,22,1.0,0.0,0.0,0.0,0.0,0
9005,74.95,8,0,0,45,3,42,0.0,1.0,0.0,0.0,0.0,0
9006,64.5,1,0,0,58,2,46,0.0,0.0,0.0,0.0,1.0,0
9007,155.39,18,0,0,64,3,39,0.0,1.0,0.0,0.0,0.0,0
9008,124.09,15,0,0,54,5,62,1.0,0.0,0.0,0.0,0.0,0
9009,155.95,2,0,0,94,2,42,0.0,1.0,0.0,0.0,0.0,0
9010,60.8,15,1,0,49,3,49,0.0,1.0,0.0,0.0,0.0,0
9011,82.3,20,1,0,93,3,52,0.0,0.0,1.0,0.0,0.0,0
9012,15.77,12,0,0,53,3,69,0.0,1.0,0.0,0.0,0.0,0
9013,9.66,2,0,0,91,3,34,0.0,1.0,0.0,0.0,0.0,0
9014,52.61,9,0,0,81,5,43,0.0,1.0,0.0,0.0,0.0,0
9015,13.89,21,1,0,71,2,20,0.0,0.0,0.0,1.0,0.0,0
9016,19.72,17,0,0,41,1,53,0.0,0.0,0.0,0.0,1.0,0
9017,301.73,5,0,0,73,0,50,0.0,0.0,0.0,0.0,1.0,0
9018,7.14,5,0,0,74,0,48,0.0,1.0,0.0,0.0,0.0,0
9019,193.63,17,0,0,29,4,24,0.0,0.0,1.0,0.0,0.0,0
9020,57.28,5,0,0,37,1,37,0.0,0.0,1.0,0.0,0.0,0
9021,369.39,5,1,0,87,2,63,0.0,0.0,1.0,0.0,0.0,0
9022,119.44,21,0,0,63,3,60,0.0,0.0,0.0,0.0,1.0,0
9023,65.64,12,0,0,92,2,36,1.0,0.0,0.0,0.0,0.0,0
9024,131.23,13,0,0,69,1,62,0.0,1.0,0.0,0.0,0.0,0
9025,86.62,20,0,1,41,2,57,0.0,0.0,0.0,0.0,1.0,0
9026,149.54,6,0,0,83,4,22,0.0,0.0,1.0,0.0,0.0,0
9027,21.9,12,0,0,83,2,49,0.0,0.0,0.0,0.0,1.0,0
9028,1045.08,14,0,0,32,1,67,0.0,0.0,0.0,0.0,1.0,0
9029,99.78,11,0,1,54,4,63,0.0,0.0,0.0,0.0,1.0,0
9030,77.05,20,0,0,27,1,34,0.0,0.0,1.0,0.0,0.0,0
9031,222.95,0,1,0,41,3,61,1.0,0.0,0.0,0.0,0.0,0
9032,81.43,2,1,0,75,4,25,0.0,0.0,0.0,1.0,0.0,0
9033,322.45,17,0,0,48,1,52,0.0,1.0,0.0,0.0,0.0,0
9034,109.01,21,0,0,88,3,23,0.0,1.0,0.0,0.0,0.0,0
9035,228.85,7,0,0,98,4,61,0.0,0.0,0.0,0.0,1.0,0
9036,20.46,1,1,0,95,0,66,1.0,0.0,0.0,0.0,0.0,0
9037,336.88,3,0,0,73,5,21,0.0,0.0,1.0,0.0,0.0,0
9038,239.53,17,0,0,44,0,51,0.0,0.0,0.0,1.0,0.0,0
9039,42.82,12,0,0,53,1,18,0.0,0.0,0.0,1.0,0.0,0
9040,28.26,14,0,0,34,1,45,0.0,0.0,0.0,0.0,1.0,0
9041,68.44,1,0,0,33,2,68,0.0,0.0,0.0,0.0,1.0,0
9042,671.88,9,0,0,95,2,44,0.0,0.0,1.0,0.0,0.0,0
9043,53.43,1,0,0,87,2,67,0.0,0.0,1.0,0.0,0.0,0
9044,109.63,20,0,0,57,0,38,0.0,0.0,1.0,0.0,0.0,0
9045,5.49,11,0,0,48,3,42,0.0,0.0,0.0,0.0,1.0,0
9046,91.12,4,0,0,56,7,41,1.0,0.0,0.0,0.0,0.0,0
9047,152.47,11,0,0,28,2,45,0.0,0.0,0.0,0.0,1.0,0
9048,550.85,22,0,0,86,0,19,0.0,0.0,0.0,0.0,1.0,0
9049,130.89,0,0,0,46,2,24,0.0,0.0,0.0,1.0,0.0,0
9050,307.77,1,0,0,47,0,28,0.0,0.0,1.0,0.0,0.0,0
9051,142.59,15,0,0,50,1,47,0.0,1.0,0.0,0.0,0.0,0
9052,7.5,21,0,0,73,5,61,0.0,0.0,1.0,0.0,0.0,0
9053,68.1,1,1,0,68,3,36,1.0,0.0,0.0,0.0,0.0,0
9054,154.25,15,0,0,46,3,23,1.0,0.0,0.0,0.0,0.0,0
9055,541.38,19,0,1,91,2,58,0.0,0.0,1.0,0.0,0.0,0
9056,352.79,15,0,0,66,2,33,0.0,0.0,1.0,0.0,0.0,0
9057,46.66,5,0,0,76,1,36,0.0,0.0,0.0,0.0,1.0,0
9058,44.75,12,0,1,41,1,43,0.0,1.0,0.0,0.0,0.0,0
9059,40.43,11,1,0,38,5,32,0.0,0.0,0.0,0.0,1.0,1
9060,460.34,22,0,0,88,3,51,0.0,0.0,0.0,1.0,0.0,0
9061,344.71,9,0,0,69,2,31,0.0,0.0,0.0,1.0,0.0,0
9062,268.4,4,0,0,88,2,67,1.0,0.0,0.0,0.0,0.0,0
9063,89.78,7,1,0,54,1,22,1.0,0.0,0.0,0.0,0.0,0
9064,126.35,5,0,0,37,2,55,0.0,1.0,0.0,0.0,0.0,0
9065,112.36,4,0,0,50,3,37,1.0,0.0,0.0,0.0,0.0,0
9066,52.6,19,0,0,56,4,55,0.0,0.0,0.0,1.0,0.0,0
9067,126.59,21,0,0,70,0,69,0.0,1.0,0.0,0.0,0.0,0
9068,5.57,5,0,0,75,2,29,0.0,0.0,0.0,1.0,0.0,0
9069,25.44,21,0,0,58,5,54,0.0,0.0,1.0,0.0,0.0,0
9070,391.81,16,0,0,52,2,24,0.0,0.0,1.0,0.0,0.0,0
9071,250.75,5,0,0,43,2,51,0.0,1.0,0.0,0.0,0.0,0
9072,98.94,16,0,0,72,1,49,0.0,0.0,0.0,0.0,1.0,0
9073,131.05,4,0,1,96,7,26,1.0,0.0,0.0,0.0,0.0,0
9074,83.17,22,1,0,58,2,54,0.0,1.0,0.0,0.0,0.0,0
9075,243.01,16,0,0,40,3,26,1.0,0.0,0.0,0.0,0.0,0
9076,276.0,16,0,0,95,1,36,0.0,0.0,0.0,1.0,0.0,0
9077,259.36,12,0,0,51,3,56,0.0,0.0,0.0,0.0,1.0,0
9078,230.82,21,0,0,75,1,29,1.0,0.0,0.0,0.0,0.0,0
9079,41.18,6,0,0,78,1,25,0.0,0.0,1.0,0.0,0.0,0
9080,74.24,21,0,0,41,1,29,0.0,0.0,1.0,0.0,0.0,0
9081,114.23,20,0,0,96,4,54,0.0,0.0,0.0,1.0,0.0,0
9082,72.3,5,0,0,92,1,33,0.0,1.0,0.0,0.0,0.0,0
9083,253.13,13,0,0,25,4,58,1.0,0.0,0.0,0.0,0.0,0
9084,71.91,15,0,0,38,2,20,0.0,0.0,0.0,1.0,0.0,0
9085,26.78,2,0,0,31,2,25,0.0,0.0,1.0,0.0,0.0,0
9086,91.66,8,0,0,88,1,28,0.0,0.0,1.0,0.0,0.0,0
9087,703.4,14,0,0,96,2,35,0.0,0.0,1.0,0.0,0.0,0
9088,46.09,20,0,0,32,7,27,0.0,0.0,0.0,0.0,1.0,0
9089,170.49,17,0,0,78,1,50,0.0,0.0,0.0,0.0,1.0,0
9090,102.12,9,0,0,48,1,32,0.0,0.0,1.0,0.0,0.0,0
9091,13.26,9,0,0,79,2,40,0.0,1.0,0.0,0.0,0.0,0
9092,120.45,22,0,0,25,4,59,0.0,0.0,0.0,0.0,1.0,0
9093,218.02,2,0,0,96,1,29,1.0,0.0,0.0,0.0,0.0,0
9094,129.59,0,0,0,93,1,45,0.0,0.0,0.0,0.0,1.0,0
9095,370.18,2,0,0,56,2,68,1.0,0.0,0.0,0.0,0.0,0
9096,61.38,4,0,0,25,1,20,0.0,0.0,0.0,0.0,1.0,0
